Acquired Medium google / others,city,Reg at date,Uninstall Date,Usage Days (bin),User ID,Notification Dismiss,Notification Open,Notification Receive,Quiz Count,Session Count,Share Count,Uninstalled,Usage Time,Usertime,Video Count
Normal,Pune,7/28/2020,10/29/2020,84,30837,215,45,425,60,31,142,0,93,6165.047134567,179
Normal,Bengaluru,3/20/2019,3/7/2020,337,30838,986,81,384,146,214,82,0,353,38674.442868928,47
Normal,Pune,6/8/2019,11/11/2019,141,30841,91,134,97,189,288,37,0,156,58585.234998631,122
Normal,Other,1/18/2020,1/26/2020,0,30842,945,65,951,25,200,35,0,8,67144.128741883,26
Normal,Mumbai,9/24/2019,5/23/2020,225,30843,970,49,468,165,167,51,0,242,3815.523749155,171
Normal,Pune,3/9/2019,7/22/2019,112,30844,252,91,812,75,466,5,0,135,20293.811471306,27
Normal,Pune,3/31/2020,5/29/2020,56,30847,142,35,170,164,411,58,0,59,7928.709991904,44
Normal,Other,12/30/2019,11/5/2020,309,30849,478,26,453,16,405,78,0,311,12446.298620532,94
Normal,Other,8/29/2019,9/10/2019,0,30850,987,38,307,109,480,134,0,12,52251.398890011,10
Normal,Pune,10/23/2019,1/28/2020,84,30851,212,107,213,187,347,99,0,97,13940.264276652,53
Normal,Pune,8/21/2020,9/8/2020,0,30855,839,47,800,135,162,162,0,18,38989.298860440,7
Normal,Pune,3/2/2019,12/26/2019,281,30858,824,136,140,102,317,120,0,299,6058.161577514,182
Normal,Other,6/5/2019,2/23/2020,253,30860,649,59,229,129,304,30,0,263,19106.958750969,33
Normal,Bengaluru,9/23/2019,12/17/2019,84,30861,244,24,728,69,28,185,0,85,59630.906742393,68
Normal,Bengaluru,3/3/2020,9/14/2020,169,30862,815,49,223,95,364,163,0,195,48518.335306565,185
Normal,Other,9/3/2019,2/19/2020,169,30864,457,110,596,51,200,175,0,169,44034.657074693,199
Normal,Pune,2/13/2020,8/20/2020,169,30865,304,156,616,157,154,55,0,189,49738.280162546,153
Normal,Bengaluru,3/13/2020,5/27/2020,56,30867,956,35,302,144,206,38,0,75,67118.136948615,2
Normal,Other,4/2/2019,11/10/2019,197,30869,15,74,487,31,76,130,0,222,1051.524214461,143
Normal,Other,8/5/2019,11/20/2019,84,30871,331,54,39,73,125,13,0,107,20804.403849572,159
Normal,Other,9/29/2019,5/5/2020,197,30872,410,176,555,61,46,171,0,219,16306.801974362,49
Normal,Bengaluru,4/22/2020,5/5/2020,0,30873,892,132,18,194,231,115,0,13,45224.723682445,159
Normal,Other,3/26/2019,2/6/2020,309,30875,312,170,654,59,159,107,0,317,60191.854092094,3
Normal,Bengaluru,3/24/2019,3/28/2019,0,30876,780,59,356,89,108,99,0,4,40632.971656747,59
Normal,Bengaluru,5/18/2019,4/3/2020,309,30879,757,157,182,97,288,147,0,321,35321.308983935,78
Normal,Bengaluru,4/22/2020,5/5/2020,0,30881,170,38,2,196,42,31,0,13,34327.352964662,145
Normal,Other,2/10/2019,3/3/2019,0,30884,465,21,924,160,162,191,0,21,24380.322619648,61
Normal,Other,2/21/2019,4/30/2019,56,30885,51,185,29,166,33,91,0,68,6805.748827109,81
Normal,Pune,2/6/2020,11/8/2020,253,30890,609,0,154,47,275,77,0,276,28341.839622687,33
Normal,Bengaluru,3/31/2020,7/14/2020,84,30893,28,10,473,20,159,124,0,105,30692.137859791,191
Normal,Mumbai,1/6/2019,9/29/2019,253,30894,562,165,867,15,64,111,0,266,69414.008000677,97
Normal,Other,10/26/2019,12/8/2020,393,30895,100,146,455,21,455,121,0,409,863.211877839,2
Normal,Mumbai,10/20/2019,5/12/2020,197,30897,359,84,454,136,393,191,0,205,58119.042295779,46
Normal,Bengaluru,3/11/2020,11/19/2020,253,30900,460,37,971,100,392,183,0,253,21696.169444429,37
Normal,Bengaluru,3/9/2019,7/13/2020,478,30901,698,94,176,156,438,113,0,492,60669.329685504,85
Normal,Pune,7/2/2019,12/9/2020,506,30902,483,107,440,189,496,2,0,526,41113.565579317,95
Normal,Pune,1/25/2020,10/12/2020,253,30903,136,15,515,76,212,48,0,261,48100.744800878,49
Normal,Bengaluru,2/7/2019,3/29/2019,28,30904,857,96,264,34,169,169,0,50,50412.488681501,16
Normal,Pune,3/24/2019,11/9/2020,590,30907,297,33,935,161,140,79,0,596,67090.311382403,177
Normal,Other,8/15/2019,9/4/2020,365,30908,556,2,444,72,408,179,0,386,41812.518588343,147
Normal,Other,5/30/2019,8/23/2020,450,30909,682,78,750,72,204,71,0,451,44806.020834120,109
Normal,Other,7/8/2019,8/21/2020,393,30910,296,18,422,99,486,192,0,410,17926.400634998,168
Normal,Pune,2/22/2019,8/9/2019,141,30911,839,24,646,84,242,97,0,168,60230.409706303,150
Normal,Bengaluru,12/2/2019,9/10/2020,281,30914,609,67,870,29,397,174,0,283,53856.589592856,40
Normal,Pune,10/2/2019,12/4/2019,56,30916,601,149,173,165,403,125,0,63,27942.943652880,172
Normal,Other,3/4/2019,12/30/2019,281,30918,155,60,384,76,429,92,0,301,64349.416933880,102
Normal,Mumbai,1/27/2019,1/18/2020,337,30919,129,129,236,160,279,178,0,356,35021.893106481,8
Normal,Other,4/25/2020,5/9/2020,0,30924,795,134,354,82,400,100,0,14,23452.493092941,147
Normal,Pune,4/8/2019,8/23/2020,478,30926,175,149,281,166,48,158,0,503,40192.523139796,180
Normal,Mumbai,4/21/2019,11/29/2019,197,30927,861,53,156,33,74,157,0,222,3182.100825376,47
Normal,Mumbai,11/7/2019,12/29/2019,28,30930,208,22,48,95,284,155,0,52,66349.697411471,51
Normal,Other,12/17/2019,6/7/2020,169,30932,739,38,437,157,204,98,0,173,32163.867761177,65
Normal,Pune,3/21/2019,3/22/2020,365,30933,123,60,107,184,244,165,0,367,11601.551844927,98
Normal,Mumbai,7/17/2019,2/10/2020,197,30934,124,17,963,160,200,88,0,208,31253.257359927,143
Normal,Bengaluru,4/7/2019,8/4/2019,112,30936,199,98,909,79,98,94,0,119,22424.394060365,1
Normal,Other,10/13/2020,11/11/2020,28,30937,31,14,943,72,2,189,0,29,69424.081276401,109
Normal,Other,4/6/2020,11/1/2020,197,30940,576,108,887,150,14,9,0,209,43617.974227560,15
Normal,Pune,2/4/2019,4/10/2019,56,30941,724,117,919,45,161,178,0,65,17775.278166621,43
Normal,Mumbai,7/20/2019,8/11/2019,0,30943,442,141,686,0,486,90,0,22,65747.757996354,34
Normal,Pune,5/30/2020,10/24/2020,141,30944,463,192,742,175,189,99,0,147,62864.488582403,16
Normal,Pune,6/1/2019,8/10/2019,56,30948,297,41,836,127,227,185,0,70,29525.990976837,45
Normal,Bengaluru,1/27/2019,2/26/2020,393,30950,408,146,727,179,2,161,0,395,68940.085192748,56
Normal,Bengaluru,6/17/2019,10/21/2019,112,30951,646,84,813,22,346,51,0,126,16322.397596223,97
Normal,Bengaluru,7/16/2020,8/28/2020,28,30952,418,129,262,82,199,30,0,43,451.347316487,136
Normal,Bengaluru,10/18/2019,2/24/2020,112,30956,798,83,444,116,3,11,0,129,10303.148924744,58
Normal,Mumbai,4/8/2019,5/22/2019,28,30958,93,98,245,118,454,168,0,44,40165.762487036,147
Normal,Pune,2/10/2020,7/26/2020,141,30959,439,79,253,48,133,59,0,167,57761.329392250,56
Normal,Mumbai,3/30/2019,9/18/2020,534,30961,580,141,673,136,393,18,0,538,30822.559708231,33
Normal,Bengaluru,1/29/2019,11/14/2020,646,30962,812,160,374,15,382,169,0,655,5960.788853824,165
Normal,Pune,5/19/2019,6/21/2019,28,30963,53,95,86,140,394,120,0,33,62303.690916458,26
Normal,Bengaluru,2/21/2019,7/31/2020,506,30964,105,11,718,19,342,52,0,526,42863.141427288,40
Normal,Other,4/30/2019,4/26/2020,337,30965,41,95,276,137,108,192,0,362,38136.851858836,183
Normal,Mumbai,11/18/2019,1/2/2020,28,30966,222,81,108,190,176,99,0,45,4031.045043892,162
Normal,Bengaluru,4/30/2019,3/25/2020,309,30967,694,35,403,105,444,3,0,330,2673.780653686,144
Normal,Other,9/15/2019,11/16/2020,422,30968,617,44,941,33,378,52,0,428,28249.220241225,179
Normal,Bengaluru,8/14/2019,2/19/2020,169,30970,134,80,836,161,27,190,0,189,58156.524327212,19
Normal,Mumbai,1/12/2019,11/11/2019,281,30972,443,33,214,120,21,1,0,303,63690.248749056,116
Normal,Bengaluru,4/11/2020,5/24/2020,28,30973,342,62,179,45,464,195,0,43,27818.221374738,23
Normal,Mumbai,9/19/2019,1/12/2020,112,30974,184,179,420,39,298,62,0,115,8736.366553796,46
Normal,Bengaluru,11/28/2019,10/1/2020,281,30976,45,53,812,143,424,25,0,308,14183.458446827,53
Normal,Pune,11/1/2019,11/12/2020,365,30977,502,93,133,138,309,9,0,377,63018.720752993,108
Normal,Mumbai,10/23/2019,12/4/2019,28,30978,461,94,304,0,110,179,0,42,51847.078538362,47
Normal,Other,1/13/2019,8/30/2019,225,30980,198,180,676,66,417,100,0,229,6438.959269363,196
Normal,Bengaluru,1/14/2019,8/18/2020,562,30981,459,49,801,149,59,101,0,582,67662.719604765,101
Normal,Bengaluru,3/12/2020,9/28/2020,197,30982,999,71,871,164,304,76,0,200,33301.153052012,120
Normal,Pune,4/14/2020,12/8/2020,225,30984,438,166,432,117,114,156,0,238,40894.755750899,15
Normal,Pune,1/25/2020,5/20/2020,112,30985,144,11,543,150,83,50,0,116,11328.817789727,179
Normal,Other,10/19/2019,11/11/2019,0,30986,572,192,677,13,360,118,0,23,7991.455440651,135
Normal,Pune,6/7/2020,10/6/2020,112,30987,483,186,297,40,155,64,0,121,33155.315213182,100
Normal,Pune,3/26/2019,12/30/2019,253,30988,764,13,612,138,492,140,0,279,32633.190011415,183
Normal,Bengaluru,1/25/2019,11/4/2020,646,30990,366,16,445,185,138,123,0,649,66325.517112580,157
Normal,Other,3/20/2020,7/11/2020,112,30991,253,180,953,11,218,8,0,113,26410.479492261,167
Normal,Other,3/8/2019,5/2/2020,393,30992,97,7,855,65,476,58,0,421,32525.624508959,65
Normal,Pune,1/27/2019,8/22/2020,562,30993,285,67,71,76,62,102,0,573,40780.848990487,178
Normal,Mumbai,10/10/2019,3/26/2020,141,30995,922,157,240,25,43,47,0,168,54601.102446819,87
Normal,Mumbai,7/28/2019,11/10/2019,84,30996,907,172,227,108,227,161,0,105,45670.108688161,71
Normal,Other,4/4/2020,12/10/2020,225,30999,248,6,388,124,179,43,0,250,46046.669279785,39
Normal,Bengaluru,10/12/2019,9/6/2020,309,31000,597,158,235,1,130,76,0,330,69581.241643229,73
Normal,Bengaluru,4/27/2020,10/2/2020,141,31001,519,189,848,93,236,96,0,158,48322.926853459,167
Normal,Other,4/13/2020,4/30/2020,0,31002,992,141,472,166,352,174,0,17,32420.379231366,197
Normal,Other,9/19/2019,3/26/2020,169,31003,732,192,816,181,155,34,0,189,983.654870737,49
Normal,Mumbai,4/23/2019,11/2/2020,534,31008,316,20,431,148,16,149,0,559,580.394658691,19
Normal,Other,7/6/2019,11/4/2019,112,31009,270,58,297,189,92,84,0,121,52957.727300251,177
Normal,Other,6/25/2019,11/17/2020,506,31011,674,149,98,127,19,108,0,511,48501.621256108,101
Normal,Other,2/25/2020,8/7/2020,141,31012,923,49,386,39,181,83,0,164,15228.609355781,8
Normal,Pune,8/12/2019,9/21/2019,28,31013,904,27,758,195,11,135,0,40,6335.861154403,144
Normal,Pune,6/8/2020,10/13/2020,112,31015,199,81,283,113,365,167,0,127,10691.960579363,135
Normal,Mumbai,3/3/2019,12/1/2019,253,31016,679,169,196,81,136,199,0,273,19161.649471720,159
Normal,Bengaluru,8/13/2020,9/10/2020,0,31017,611,49,114,17,398,59,0,28,29127.849295007,83
Normal,Bengaluru,10/18/2019,10/11/2020,337,31019,456,76,227,142,379,55,0,359,56876.788047362,5
Normal,Pune,10/29/2019,12/2/2020,393,31021,202,123,293,112,137,27,0,400,22999.497670240,198
Normal,Pune,9/9/2019,9/30/2019,0,31022,483,154,981,93,486,36,0,21,45404.452831877,162
Normal,Mumbai,6/10/2019,2/22/2020,253,31023,24,163,652,95,478,36,0,257,25587.677039358,156
Normal,Mumbai,3/22/2020,10/16/2020,197,31026,707,173,202,56,289,158,0,208,22491.590227044,51
Normal,Bengaluru,1/5/2019,1/8/2019,0,31028,953,169,381,110,115,7,0,3,37070.508565305,142
Normal,Other,6/13/2019,10/23/2020,478,31029,614,186,339,198,405,140,0,498,41882.590188612,92
Normal,Pune,2/16/2019,4/17/2019,56,31030,726,188,363,136,452,41,0,60,61736.816201996,126
Normal,Pune,4/11/2019,10/10/2019,169,31033,339,192,554,70,318,43,0,182,45242.618781045,89
Normal,Mumbai,1/15/2020,5/28/2020,112,31034,139,182,365,25,321,22,0,134,12147.722583188,6
Normal,Pune,8/13/2019,9/7/2020,365,31037,718,56,468,47,341,11,0,391,22718.696719041,67
Normal,Other,1/25/2019,3/19/2019,28,31038,924,153,25,110,477,79,0,53,29819.45358841,85
Normal,Other,1/1/2019,7/10/2019,169,31040,979,100,247,22,321,184,0,190,60942.826466929,11
Normal,Bengaluru,12/6/2019,12/5/2020,337,31041,470,28,30,93,80,5,0,365,29809.787572938,114
Normal,Bengaluru,8/20/2020,9/25/2020,28,31043,515,31,191,180,377,129,0,36,21645.659044347,91
Normal,Other,9/18/2020,10/3/2020,0,31044,240,70,678,46,56,3,0,15,20578.313601953,26
Normal,Other,5/30/2019,9/27/2020,478,31045,228,98,816,175,234,68,0,486,3200.803041682,38
Normal,Pune,3/7/2019,9/19/2019,169,31046,722,67,961,136,436,52,0,196,31457.926549209,23
Normal,Pune,3/10/2019,2/18/2020,337,31049,397,109,958,195,458,6,0,345,63538.584294189,132
Normal,Other,6/27/2019,5/17/2020,309,31055,654,24,726,45,489,199,0,325,53689.086358300,133
Normal,Mumbai,6/28/2020,11/18/2020,141,31056,549,10,56,5,10,173,0,143,60197.675268540,90
Normal,Mumbai,4/6/2019,9/16/2019,141,31058,861,15,333,54,368,110,0,163,68516.874842159,97
Normal,Pune,9/11/2019,7/22/2020,309,31060,977,121,988,44,467,41,0,315,53050.122365849,53
Normal,Bengaluru,6/26/2019,7/25/2020,393,31062,636,7,819,92,186,87,0,395,34582.850073544,0
Normal,Bengaluru,9/10/2019,11/10/2020,422,31064,368,78,2,43,285,48,0,427,36087.512674680,112
Normal,Pune,7/30/2019,10/9/2019,56,31068,641,165,980,45,252,12,0,71,11157.585653165,95
Normal,Pune,9/21/2020,11/9/2020,28,31069,321,2,724,172,365,123,0,49,54803.065356259,55
Normal,Bengaluru,6/7/2019,5/25/2020,337,31070,746,59,985,17,407,88,0,353,50324.156141739,131
Normal,Bengaluru,12/23/2019,12/5/2020,337,31071,822,153,102,142,55,27,0,348,33217.847127822,128
Normal,Mumbai,6/15/2019,7/21/2020,393,31073,898,110,942,48,307,129,0,402,35691.523774449,113
Normal,Other,7/8/2019,11/27/2020,506,31074,925,50,723,197,110,140,0,508,46854.841484642,137
Normal,Other,2/7/2019,5/1/2019,56,31079,981,135,696,55,169,132,0,83,17111.027903069,187
Normal,Pune,3/6/2019,10/25/2020,590,31081,613,187,52,87,90,38,0,599,3771.241767479,38
Normal,Mumbai,5/3/2019,4/8/2020,337,31083,203,2,903,134,95,126,0,341,39217.280444315,167
Normal,Pune,7/19/2019,12/11/2019,141,31085,229,164,107,52,302,78,0,145,67968.862753170,35
Normal,Mumbai,2/15/2020,8/7/2020,169,31086,286,199,642,78,158,150,0,174,56624.273710725,165
Normal,Other,3/10/2019,12/4/2019,253,31089,954,18,404,76,479,26,0,269,31133.812695795,75
Normal,Pune,12/17/2019,12/24/2019,0,31090,703,98,232,125,358,117,0,7,56976.870540461,172
Normal,Pune,8/17/2020,10/13/2020,56,31093,674,149,537,19,150,185,0,57,4460.165259826,87
Normal,Other,1/12/2020,2/10/2020,28,31096,787,180,415,75,485,148,0,29,12625.765060576,162
Normal,Mumbai,8/23/2019,12/25/2019,112,31097,104,61,358,119,293,162,0,124,20356.950938766,9
Normal,Pune,7/24/2019,8/4/2019,0,31098,434,3,315,70,460,46,0,11,33217.132484389,68
Normal,Pune,5/15/2019,7/3/2020,393,31099,102,35,317,137,466,28,0,415,5564.752211164,68
Normal,Other,5/13/2019,8/24/2019,84,31100,611,185,461,108,220,58,0,103,30997.736995678,109
Normal,Mumbai,2/1/2019,8/10/2020,534,31101,830,180,164,114,326,30,0,556,24978.505766443,123
Normal,Bengaluru,6/2/2019,12/13/2019,169,31103,747,174,872,115,338,28,0,194,835.229697923,33
Normal,Mumbai,1/12/2020,4/13/2020,84,31106,802,178,624,135,220,189,0,92,18394.479984867,157
Normal,Other,3/13/2019,12/21/2019,281,31110,73,189,364,49,80,6,0,283,19752.425461609,175
Normal,Other,1/26/2019,11/28/2019,281,31111,581,128,467,177,306,59,0,306,30264.426601777,21
Normal,Mumbai,2/21/2019,3/1/2019,0,31112,917,16,905,161,475,17,0,8,26687.422902585,160
Normal,Pune,10/29/2019,12/31/2019,56,31113,650,6,782,18,250,158,0,63,10919.966579320,59
Normal,Bengaluru,4/17/2020,7/4/2020,56,31115,19,166,109,96,304,69,0,78,8095.093637887,92
Normal,Bengaluru,2/22/2019,7/5/2019,112,31116,128,167,120,31,292,19,0,133,49937.826645557,196
Normal,Bengaluru,1/10/2019,7/24/2019,169,31118,232,0,853,123,442,9,0,195,33394.115471673,73
Normal,Bengaluru,11/7/2019,4/11/2020,141,31119,445,112,326,163,401,146,0,156,21709.644741611,145
Normal,Mumbai,8/5/2020,10/7/2020,56,31120,455,91,288,173,430,174,0,63,70392.248465406,104
Normal,Pune,5/4/2019,10/25/2019,169,31121,928,76,649,146,271,181,0,174,46957.412458829,98
Normal,Pune,12/21/2019,6/28/2020,169,31125,71,9,37,175,447,61,0,190,49897.416398795,140
Normal,Other,5/3/2019,9/28/2020,506,31127,487,182,729,18,105,86,0,514,69485.612205422,187
Normal,Mumbai,7/12/2019,9/11/2020,422,31129,465,162,614,127,488,112,0,427,59418.530118587,9
Normal,Bengaluru,5/6/2019,6/18/2019,28,31130,278,80,832,197,421,93,0,43,57221.357447805,182
Normal,Other,9/28/2019,9/2/2020,337,31131,990,147,98,75,157,95,0,340,52965.311941413,180
Normal,Bengaluru,1/4/2020,12/1/2020,309,31133,238,149,414,7,215,190,0,332,62497.902326203,12
Normal,Bengaluru,2/27/2019,5/6/2020,422,31136,402,39,728,64,225,19,0,434,59898.997494031,23
Normal,Pune,8/29/2019,6/12/2020,281,31138,381,124,767,64,318,122,0,288,26836.130881806,126
Normal,Mumbai,5/10/2019,11/11/2020,534,31140,628,30,417,94,417,127,0,551,59689.949812273,59
Normal,Pune,8/23/2019,2/10/2020,169,31141,73,151,297,142,489,172,0,171,54936.259472754,13
Normal,Pune,5/5/2019,8/7/2019,84,31142,867,107,794,31,491,66,0,94,36554.936012089,112
Normal,Bengaluru,12/13/2019,12/20/2019,0,31143,701,150,917,180,33,102,0,7,70160.732939395,198
Normal,Pune,3/24/2020,8/7/2020,112,31146,328,105,747,181,290,135,0,136,20261.745722504,153
Normal,Mumbai,9/7/2019,3/6/2020,169,31149,743,15,854,183,274,57,0,181,33362.777539942,2
Normal,Bengaluru,2/9/2019,10/12/2019,225,31160,938,159,924,112,357,79,0,245,24388.689635657,176
Normal,Bengaluru,11/28/2019,3/18/2020,84,31162,859,187,862,34,239,156,0,111,67793.056570152,24
Normal,Pune,4/27/2019,8/9/2019,84,31166,644,114,211,92,314,147,0,104,50572.062843240,42
Normal,Other,8/4/2019,5/4/2020,253,31167,451,87,37,76,332,3,0,274,27482.263090166,58
Normal,Other,5/9/2020,6/13/2020,28,31168,992,19,498,149,355,97,0,35,60632.272849111,177
Normal,Bengaluru,1/3/2019,7/10/2020,534,31169,802,106,445,56,64,153,0,554,58488.787936821,2
Normal,Mumbai,3/10/2020,8/30/2020,169,31170,109,176,655,139,232,132,0,173,66961.754213840,92
Normal,Other,1/22/2019,3/6/2019,28,31179,631,4,851,189,249,36,0,43,55898.854371157,48
Normal,Pune,3/29/2019,5/24/2020,422,31181,169,2,693,36,4,54,0,422,51504.576344381,0
Normal,Pune,1/5/2019,2/8/2020,393,31183,146,177,659,85,341,128,0,399,70289.951849522,185
Normal,Pune,8/28/2019,6/14/2020,281,31184,616,53,371,14,178,111,0,291,9085.629156674,164
Normal,Other,2/21/2020,4/28/2020,56,31186,600,93,249,174,84,168,0,67,28666.950365656,44
Normal,Pune,9/7/2019,10/7/2019,28,31188,873,30,873,68,223,161,0,30,6418.156037669,60
Normal,Mumbai,8/7/2019,11/25/2020,450,31190,845,118,664,81,54,85,0,476,55356.594141484,68
Normal,Other,8/2/2020,8/8/2020,0,31193,760,82,360,128,426,170,0,6,27447.805110251,117
Normal,Bengaluru,6/15/2019,8/12/2020,422,31194,23,60,940,107,357,150,0,424,6884.944251956,57
Normal,Bengaluru,12/27/2019,8/8/2020,225,31195,743,56,837,83,311,125,0,225,21702.491188211,178
Normal,Mumbai,1/5/2019,5/5/2020,478,31196,207,188,693,143,414,194,0,486,48990.298073099,192
Normal,Mumbai,5/20/2020,10/9/2020,141,31197,353,175,902,167,129,41,0,142,18852.975959518,50
Normal,Bengaluru,4/10/2019,9/4/2020,506,31198,539,131,224,118,468,132,0,513,55868.146452144,25
Normal,Pune,5/1/2019,1/11/2020,253,31199,993,127,921,97,176,156,0,255,46862.838969517,93
Normal,Other,9/2/2019,5/1/2020,225,31200,909,138,76,54,167,18,0,242,65397.750949842,43
Normal,Pune,6/14/2019,2/26/2020,253,31202,232,198,158,125,420,49,0,257,41308.763001008,166
Normal,Pune,8/22/2019,10/27/2019,56,31204,484,149,925,110,470,178,0,66,44232.559465265,145
Normal,Pune,9/10/2019,11/23/2019,56,31207,525,146,371,141,271,180,0,74,50051.883393943,132
Normal,Mumbai,4/24/2019,1/29/2020,253,31208,884,103,54,60,494,6,0,280,44964.265509574,51
Normal,Bengaluru,1/15/2019,10/26/2020,646,31209,25,188,647,33,485,151,0,650,28850.449833284,181
Normal,Mumbai,2/26/2019,10/28/2020,590,31210,222,164,367,20,283,99,0,610,49481.436135055,10
Normal,Mumbai,12/23/2019,2/1/2020,28,31211,477,70,272,49,312,68,0,40,30206.267079249,10
Normal,Mumbai,1/31/2019,5/26/2019,112,31213,110,80,773,104,472,146,0,115,33674.187770341,172
Normal,Pune,9/13/2019,5/26/2020,253,31215,223,71,876,175,268,106,0,256,2296.571779073,181
Normal,Bengaluru,4/24/2019,3/1/2020,309,31216,84,17,372,147,304,86,0,312,47088.625034916,103
Normal,Other,7/27/2019,11/7/2019,84,31217,406,25,544,129,344,195,0,103,59788.848440258,160
Normal,Mumbai,3/28/2019,9/11/2020,506,31219,536,125,779,36,55,31,0,533,28243.879615255,155
Normal,Bengaluru,2/28/2019,7/19/2019,141,31220,584,119,713,130,422,162,0,141,44513.238723746,158
Normal,Pune,6/14/2019,5/27/2020,337,31222,963,9,221,161,477,182,0,348,43072.564263958,94
Normal,Bengaluru,1/29/2019,5/26/2020,478,31226,271,86,764,133,424,100,0,483,42840.058263344,193
Normal,Pune,3/31/2019,8/11/2020,478,31228,896,136,932,119,347,5,0,499,40405.140491881,0
Normal,Bengaluru,1/21/2020,11/24/2020,281,31231,521,169,629,25,16,79,0,308,64048.307179077,51
Normal,Bengaluru,4/23/2019,3/24/2020,309,31233,112,154,737,153,323,72,0,336,2187.525694988,140
Normal,Pune,8/9/2020,8/23/2020,0,31234,305,52,824,139,120,110,0,14,61984.163790153,166
Normal,Mumbai,1/1/2019,8/1/2019,197,31240,431,165,81,43,299,74,0,212,50848.477489507,155
Normal,Mumbai,5/22/2019,8/15/2019,84,31244,874,139,2,84,433,157,0,85,12652.670006150,139
Normal,Pune,11/10/2019,2/6/2020,84,31245,143,22,214,135,268,137,0,88,38310.695958460,128
Normal,Pune,7/17/2019,5/7/2020,281,31246,188,123,957,94,292,100,0,295,21209.542334809,59
Normal,Bengaluru,9/26/2019,8/16/2020,309,31252,876,149,203,116,252,13,0,325,30656.841136981,92
Normal,Mumbai,12/22/2019,5/31/2020,141,31254,723,53,638,75,18,156,0,161,40638.674808363,128
Normal,Bengaluru,2/26/2020,7/20/2020,141,31256,164,195,516,190,86,53,0,145,16850.619411924,145
Normal,Bengaluru,1/16/2019,3/17/2020,422,31259,257,183,914,80,4,168,0,426,53102.499583122,161
Normal,Pune,3/26/2019,1/17/2020,281,31260,325,199,69,122,480,10,0,297,40716.157128694,144
Normal,Bengaluru,9/12/2019,9/5/2020,337,31261,977,181,11,10,363,149,0,359,9054.964845915,107
Normal,Mumbai,3/3/2020,5/22/2020,56,31262,44,157,181,116,161,39,0,80,2659.996910206,70
Normal,Pune,5/3/2020,5/28/2020,0,31263,531,189,725,37,310,67,0,25,7543.811032912,47
Normal,Other,10/11/2019,7/19/2020,281,31264,414,176,642,2,33,193,0,282,14456.384973449,138
Normal,Bengaluru,1/17/2019,12/2/2019,309,31266,137,144,778,170,467,16,0,319,66205.450439425,121
Normal,Bengaluru,11/10/2020,12/4/2020,0,31267,626,94,709,154,192,25,0,24,46238.400365264,5
Normal,Other,9/7/2019,9/19/2020,365,31269,76,49,566,110,367,80,0,378,46681.709623265,19
